elapsed_sec,MotorRPM,Speed,Speed_kmh,Distance_km,data_source
977.755999999999,544.0,267.3103090903785,30.55356832903027,7.182923138496591,real
977.791999999999,542.0,246.53141785929617,28.178541061317556,7.183204923907204,real
977.793999999999,541.0,277.0148178379617,31.662793678879023,7.183222514348136,real
977.8909999999992,542.0,267.35719550392554,30.55892744609869,7.184045907670991,real
978.090999999999,531.0,267.29914574623166,30.55229235879428,7.185743257246478,real
978.1949999999988,528.0,266.15422458157605,30.42142786967414,7.186622098496045,real
978.398999999999,537.0,257.5891032966481,29.44243450680688,7.188290503118099,real
978.4959999999992,535.0,236.79914328727332,27.066142077735343,7.189019785279639,real
978.5009999999988,525.0,245.61184475986212,28.073433856052244,7.189058776159992,real
978.5099999999989,532.0,234.67887909029236,26.823795880020413,7.189125835649691,real
978.5769999999987,528.0,301.6347403062383,34.47685081700304,7.189767488151008,real
978.887999999999,519.0,300.8773641723846,34.39028272490356,7.192738426464189,real
979.0899999999992,541.0,275.16510822334465,31.45137186992829,7.194503197885781,real
979.090999999999,529.0,267.85373695527414,30.615682133987832,7.194511702241927,real
979.101999999999,548.0,264.75015191659764,30.26094236406711,7.194604166232484,real
979.2909999999988,512.0,264.883854932812,30.27622461882041,7.1961936680249705,real
979.5009999999988,522.0,261.1944865128308,29.85452980841656,7.197935182263795,real
979.559999999999,528.0,284.384845856749,32.50518788142641,7.198467906176298,real
979.5949999999988,539.0,235.7696320942103,26.94846894836824,7.198729905179962,real
979.7869999999988,532.0,285.065540991546,32.58299133533371,7.200467664717847,real
979.791999999999,531.0,246.12590164543204,28.13219055807288,7.2005067372047336,real
980.0899999999992,517.0,303.6932405032986,34.71213738952703,7.203380130799758,real
980.0899999999992,516.0,288.7429855242009,33.00332324541616,7.203380130799758,real
980.1909999999988,531.0,270.4263194573045,30.909728313969904,7.204247320399674,real
980.2959999999988,514.0,265.69956121015326,30.36945984632052,7.205133096311859,real
980.3959999999988,523.0,265.20421697532566,30.312842000279726,7.205975119700755,real
980.4939999999992,533.0,266.8950995322811,30.50610987653973,7.206805563802953,real
980.5469999999992,518.0,281.92659656839777,32.224209987767864,7.207279975783328,real
980.5919999999992,544.0,236.20069340589853,26.997739256294203,7.207617447524032,real
980.7929999999992,540.0,280.16263889153026,32.02258962530191,7.209405375444778,real
981.1999999999988,512.0,273.14888426730965,31.22091747175349,7.212935073614498,real
981.2879999999992,519.0,299.63202493158394,34.247940449680044,7.213772245492159,real
981.3919999999988,505.0,265.67168522529425,30.36627362125113,7.214649493396771,real
981.4999999999992,520.0,266.53658269150145,30.46513140163862,7.215563447338821,real
981.5539999999992,536.0,281.0983815838813,32.129545015037635,7.216045390514048,real
981.6919999999992,524.0,266.05682099221497,30.410294639410168,7.217211118475225,real
981.7259999999992,513.0,302.87188623706,34.618256596895954,7.217538068676419,real
981.7259999999992,533.0,285.0418283844328,32.58028098434067,7.217538068676419,real
981.8869999999988,536.0,282.1947220366027,32.254856728783686,7.218980577546786,real
982.0959999999992,522.0,284.99554306435846,32.57499057225617,7.220871736721677,real
982.0959999999992,528.0,303.2648620727697,34.66317373491758,7.220871736721677,real
982.1899999999991,527.0,281.7167189927561,32.200220980872025,7.221712520269511,real
982.1899999999991,515.0,301.5913641046837,34.47189291716535,7.221712520269511,real
982.3889999999992,516.0,274.6127413118798,31.38823633194786,7.223447592222305,real
982.4979999999993,538.0,267.3249689319523,30.55524394892215,7.224372737108536,real
982.5539999999992,532.0,271.52529928303056,31.0353417080504,7.224855509090661,real
982.5969999999988,539.0,265.82579152313224,30.383887971094016,7.225218427752535,real
982.7869999999988,531.0,270.03787764937334,30.865329415323373,7.226847431249456,real
983.088999999999,529.0,279.69355435322973,31.96897326257416,7.229529272895373,real
983.1949999999988,511.0,281.0993848814939,32.12965969195475,7.23047531287519,real
983.289999999999,525.0,302.1676490577582,34.53776228730176,7.231386726046662,real
983.3909999999992,528.0,282.12521817861284,32.246912437815446,7.232291431090058,real
983.3919999999988,548.0,275.20880912186374,31.456366882629023,7.232300168969745,real
983.4909999999992,535.0,298.7929963713518,34.15203948524551,7.233239350055591,real
983.541999999999,543.0,268.9227818055287,30.737873960371928,7.233674803270029,real
983.590999999999,534.0,264.7114165286656,30.25651490922648,7.234086628056293,real
983.7889999999989,521.0,268.5792174755358,30.698604557453745,7.235775051306952,real
984.1889999999988,529.0,267.19245521593353,30.5400976311812,7.239168395488195,real
984.2869999999988,519.0,278.06809872365824,31.78318368411413,7.240033604377373,real
984.2869999999988,530.0,275.62167462082004,31.503557409159733,7.240033604377373,real
984.3939999999988,524.0,280.0960079012834,32.01497370311669,7.240985160540216,real
984.4939999999992,526.0,300.1683803080984,34.309245869215644,7.241938195147697,real
984.505999999999,544.0,273.8101052894302,31.296495034581877,7.24204251679781,real
984.534999999999,507.0,269.206821070889,30.77033964840261,7.242290388978311,real
984.5899999999992,540.0,288.40689830937805,32.96490847676191,7.242794019524487,real
984.8889999999992,519.0,268.52679380483994,30.692612531893207,7.245343211509774,real
985.088999999999,514.0,268.18158740116155,30.65315543995276,7.24704616458977,real
985.0949999999988,540.0,266.98668454156586,30.516578043100974,7.247097025553174,real
985.2889999999989,535.0,272.2920690916875,31.12298349717988,7.248774208552744,real
985.4119999999988,541.0,298.26552771628826,34.091749817971746,7.249939010004859,real
985.4939999999992,536.0,276.91171380068863,31.651008887418712,7.250659949651742,real
985.5449999999992,549.0,255.8166498463173,29.239843077434067,7.251074180762005,real
985.5899999999992,534.0,277.2566939901928,31.690440123079032,7.251470311263544,real
985.5939999999993,526.0,283.05002491780385,32.35261784810498,7.251506258616708,real
985.697999999999,531.0,258.9224810658044,29.594839585821443,7.252361220649186,real
986.0879999999988,540.0,268.6460868510366,30.706247727073485,7.255687730819617,real
986.1889999999988,520.0,267.0813645195848,30.527399964588543,7.256544193985292,real
986.2929999999992,521.0,271.8485422186073,31.07228837558682,7.2574418378717,real
986.389999999999,525.0,268.7932556229828,30.72306911770693,7.258269653900703,real
986.3909999999992,507.0,278.1156732979832,31.788621457959483,7.258278484073331,real
986.5429999999992,529.0,253.4928333632007,28.97423085341384,7.259501840487142,real
986.6879999999992,509.0,279.5489506609001,31.95244506054088,7.260788813968747,real
986.789999999999,529.0,284.5280924161891,32.521560963170415,7.261710258196036,real
986.793999999999,537.0,255.6850637983713,29.22480279215384,7.2617427301991375,real
987.0929999999988,523.0,271.6650608819909,31.05131645881156,7.264321714538355,real
987.1889999999988,545.0,268.6910530478246,30.711387363366352,7.265140684868045,real
987.2929999999992,513.0,270.0813463294453,30.870297885455606,7.266032493473627,real
987.588999999999,540.0,271.94781325534075,31.083635055085445,7.268588259022599,real
