elapsed_sec,MotorRPM,Speed,Speed_kmh,Distance_km
300.816,0,0,0.0,0.001094263750000022
300.919,0,0,0.0,0.001094263750000022
301.032,0,0,0.0,0.001094263750000022
301.117,0,0,0.0,0.001094263750000022
301.612,0,0,0.0,0.001094263750000022
301.612,0,0,0.0,0.001094263750000022
301.615,0,0,0.0,0.001094263750000022
301.712,0,0,0.0,0.001094263750000022
301.723,0,0,0.0,0.001094263750000022
301.81,0,0,0.0,0.001094263750000022
301.916,0,0,0.0,0.001094263750000022
302.032,0,0,0.0,0.001094263750000022
302.113,0,0,0.0,0.001094263750000022
302.612,0,0,0.0,0.001094263750000022
302.615,0,0,0.0,0.001094263750000022
302.713,0,0,0.0,0.001094263750000022
302.713,0,0,0.0,0.001094263750000022
302.81,0,0,0.0,0.001094263750000022
302.81,0,0,0.0,0.001094263750000022
302.913,0,0,0.0,0.001094263750000022
303.013,0,0,0.0,0.001094263750000022
303.034,0,0,0.0,0.001094263750000022
303.412,0,0,0.0,0.001094263750000022
303.614,0,0,0.0,0.001094263750000022
303.712,0,0,0.0,0.001094263750000022
303.81,0,0,0.0,0.001094263750000022
303.912,0,0,0.0,0.001094263750000022
303.922,0,0,0.0,0.001094263750000022
304.01,0,0,0.0,0.001094263750000022
304.01,0,0,0.0,0.001094263750000022
304.029,0,0,0.0,0.001094263750000022
304.412,0,0,0.0,0.001094263750000022
304.512,0,0,0.0,0.001094263750000022
304.712,0,0,0.0,0.001094263750000022
304.809,0,0,0.0,0.001094263750000022
304.816,0,0,0.0,0.001094263750000022
305.01,0,0,0.0,0.001094263750000022
305.012,0,0,0.0,0.001094263750000022
305.029,0,0,0.0,0.001094263750000022
305.11,0,0,0.0,0.001094263750000022
305.311,0,0,0.0,0.001094263750000022
305.515,0,0,0.0,0.001094263750000022
305.711,0,0,0.0,0.001094263750000022
305.812,0,0,0.0,0.001094263750000022
305.909,0,0,0.0,0.001094263750000022
306.01,0,0,0.0,0.001094263750000022
306.012,0,0,0.0,0.001094263750000022
306.016,0,0,0.0,0.001094263750000022
306.033,0,0,0.0,0.001094263750000022
306.507,0,0,0.0,0.001094263750000022
306.511,0,0,0.0,0.001094263750000022
306.613,0,0,0.0,0.001094263750000022
306.613,0,0,0.0,0.001094263750000022
306.811,0,0,0.0,0.001094263750000022
306.912,0,0,0.0,0.001094263750000022
307.012,0,0,0.0,0.001094263750000022
307.028,0,0,0.0,0.001094263750000022
307.11,0,0,0.0,0.001094263750000022
307.417,0,0,0.0,0.001094263750000022
307.507,0,0,0.0,0.001094263750000022
307.521,0,0,0.0,0.001094263750000022
307.714,0,0,0.0,0.001094263750000022
307.814,0,0,0.0,0.001094263750000022
308.012,0,0,0.0,0.001094263750000022
308.107,0,0,0.0,0.001094263750000022
308.109,0,0,0.0,0.001094263750000022
308.319,0,0,0.0,0.001094263750000022
308.407,0,0,0.0,0.001094263750000022
308.515,0,0,0.0,0.001094263750000022
308.613,0,0,0.0,0.001094263750000022
308.707,0,0,0.0,0.001094263750000022
308.715,0,0,0.0,0.001094263750000022
309.011,0,0,0.0,0.001094263750000022
309.025,0,0,0.0,0.001094263750000022
309.112,0,0,0.0,0.001094263750000022
309.112,0,0,0.0,0.001094263750000022
309.407,0,0,0.0,0.001094263750000022
309.507,0,0,0.0,0.001094263750000022
309.511,0,0,0.0,0.001094263750000022
309.521,0,0,0.0,0.001094263750000022
309.81,0,0,0.0,0.001094263750000022
310.014,0,0,0.0,0.001094263750000022
310.028,0,0,0.0,0.001094263750000022
310.51,0,0,0.0,0.001094263750000022
310.608,0,0,0.0,0.001094263750000022
310.611,0,0,0.0,0.001094263750000022
310.612,0,0,0.0,0.001094263750000022
310.707,0,0,0.0,0.001094263750000022
310.714,0,0,0.0,0.001094263750000022
310.816,0,0,0.0,0.001094263750000022
311.014,0,0,0.0,0.001094263750000022
311.025,0,0,0.0,0.001094263750000022
311.507,0,0,0.0,0.001094263750000022
311.607,0,0,0.0,0.001094263750000022
311.608,0,0,0.0,0.001094263750000022
311.612,0,0,0.0,0.001094263750000022
311.622,0,0,0.0,0.001094263750000022
311.707,0,0,0.0,0.001094263750000022
311.81,0,0,0.0,0.001094263750000022
312.01,0,0,0.0,0.001094263750000022
312.027,0,0,0.0,0.001094263750000022
312.117,0,0,0.0,0.001094263750000022
312.406,0,0,0.0,0.001094263750000022
312.608,0,0,0.0,0.001094263750000022
312.616,0,0,0.0,0.001094263750000022
312.707,0,0,0.0,0.001094263750000022
312.806,0,0,0.0,0.001094263750000022
312.809,0,0,0.0,0.001094263750000022
312.91,0,0,0.0,0.001094263750000022
313.011,0,0,0.0,0.001094263750000022
313.027,0,0,0.0,0.001094263750000022
313.311,0,0,0.0,0.001094263750000022
313.509,0,0,0.0,0.001094263750000022
313.706,0,0,0.0,0.001094263750000022
313.809,0,0,0.0,0.001094263750000022
313.818,0,0,0.0,0.001094263750000022
313.907,0,0,0.0,0.001094263750000022
313.909,0,0,0.0,0.001094263750000022
314.014,0,0,0.0,0.001094263750000022
314.026,0,0,0.0,0.001094263750000022
314.412,0,0,0.0,0.001094263750000022
314.61,0,0,0.0,0.001094263750000022
314.706,0,0,0.0,0.001094263750000022
314.706,0,0,0.0,0.001094263750000022
314.906,0,0,0.0,0.001094263750000022
314.909,0,0,0.0,0.001094263750000022
314.912,0,0,0.0,0.001094263750000022
315.009,0,0,0.0,0.001094263750000022
315.026,0,0,0.0,0.001094263750000022
315.514,0,0,0.0,0.001094263750000022
315.61,0,0,0.0,0.001094263750000022
315.708,0,0,0.0,0.001094263750000022
315.806,0,0,0.0,0.001094263750000022
315.906,0,0,0.0,0.001094263750000022
316.006,0,0,0.0,0.001094263750000022
316.008,0,0,0.0,0.001094263750000022
316.019,0,0,0.0,0.001094263750000022
316.03,0,0,0.0,0.001094263750000022
316.107,0,0,0.0,0.001094263750000022
316.311,0,0,0.0,0.001094263750000022
316.508,0,0,0.0,0.001094263750000022
316.616,0,0,0.0,0.001094263750000022
316.808,0,0,0.0,0.001094263750000022
316.908,0,0,0.0,0.001094263750000022
317.005,0,0,0.0,0.001094263750000022
317.032,0,0,0.0,0.001094263750000022
317.106,0,0,0.0,0.001094263750000022
317.407,0,0,0.0,0.001094263750000022
317.411,0,0,0.0,0.001094263750000022
317.507,0,0,0.0,0.001094263750000022
317.614,0,0,0.0,0.001094263750000022
317.805,0,0,0.0,0.001094263750000022
317.808,0,0,0.0,0.001094263750000022
318.006,0,0,0.0,0.001094263750000022
318.026,0,0,0.0,0.001094263750000022
318.108,0,0,0.0,0.001094263750000022
318.112,0,0,0.0,0.001094263750000022
318.206,0,0,0.0,0.001094263750000022
318.411,0,0,0.0,0.001094263750000022
318.61,0,0,0.0,0.001094263750000022
318.707,0,0,0.0,0.001094263750000022
318.905,0,0,0.0,0.001094263750000022
318.907,0,0,0.0,0.001094263750000022
319.008,0,0,0.0,0.001094263750000022
319.021,0,0,0.0,0.001094263750000022
319.206,0,0,0.0,0.001094263750000022
319.407,0,0,0.0,0.001094263750000022
319.507,0,0,0.0,0.001094263750000022
319.507,0,0,0.0,0.001094263750000022
319.707,0,0,0.0,0.001094263750000022
319.811,0,0,0.0,0.001094263750000022
319.911,0,0,0.0,0.001094263750000022
320.02,0,0,0.0,0.001094263750000022
320.108,0,0,0.0,0.001094263750000022
320.205,0,0,0.0,0.001094263750000022
320.404,0,0,0.0,0.001094263750000022
320.413,0,0,0.0,0.001094263750000022
320.504,0,0,0.0,0.001094263750000022
320.612,0,0,0.0,0.001094263750000022
320.713,0,0,0.0,0.001094263750000022
320.907,0,0,0.0,0.001094263750000022
321.019,0,0,0.0,0.001094263750000022
321.105,0,0,0.0,0.001094263750000022
321.108,0,0,0.0,0.001094263750000022
321.403,0,0,0.0,0.001094263750000022
321.506,0,0,0.0,0.001094263750000022
321.606,0,0,0.0,0.001094263750000022
321.608,0,0,0.0,0.001094263750000022
321.707,0,0,0.0,0.001094263750000022
321.907,0,0,0.0,0.001094263750000022
322.011,0,0,0.0,0.001094263750000022
322.024,0,0,0.0,0.001094263750000022
322.107,0,0,0.0,0.001094263750000022
322.406,0,0,0.0,0.001094263750000022
322.51,0,0,0.0,0.001094263750000022
322.608,0,0,0.0,0.001094263750000022
322.704,0,0,0.0,0.001094263750000022
322.706,0,0,0.0,0.001094263750000022
322.81,0,0,0.0,0.001094263750000022
322.913,0,0,0.0,0.001094263750000022
323.024,0,0,0.0,0.001094263750000022
323.111,0,0,0.0,0.001094263750000022
323.605,0,0,0.0,0.001094263750000022
323.605,0,0,0.0,0.001094263750000022
323.608,0,0,0.0,0.001094263750000022
323.705,0,0,0.0,0.001094263750000022
323.716,0,0,0.0,0.001094263750000022
323.804,0,0,0.0,0.001094263750000022
323.91,0,0,0.0,0.001094263750000022
324.027,0,0,0.0,0.001094263750000022
324.107,0,0,0.0,0.001094263750000022
324.604,0,0,0.0,0.001094263750000022
324.613,0,0,0.0,0.001094263750000022
324.703,0,0,0.0,0.001094263750000022
324.705,0,0,0.0,0.001094263750000022
324.706,0,0,0.0,0.001094263750000022
324.803,0,0,0.0,0.001094263750000022
324.906,0,0,0.0,0.001094263750000022
325.006,0,0,0.0,0.001094263750000022
325.027,0,0,0.0,0.001094263750000022
325.405,0,0,0.0,0.001094263750000022
325.608,0,0,0.0,0.001094263750000022
325.705,0,0,0.0,0.001094263750000022
325.803,0,0,0.0,0.001094263750000022
325.905,0,0,0.0,0.001094263750000022
326.003,0,0,0.0,0.001094263750000022
326.003,0,0,0.0,0.001094263750000022
326.006,0,0,0.0,0.001094263750000022
326.023,0,0,0.0,0.001094263750000022
326.405,0,0,0.0,0.001094263750000022
326.505,0,0,0.0,0.001094263750000022
326.705,0,0,0.0,0.001094263750000022
326.802,0,0,0.0,0.001094263750000022
326.805,0,0,0.0,0.001094263750000022
327.003,0,0,0.0,0.001094263750000022
327.006,0,0,0.0,0.001094263750000022
327.023,0,0,0.0,0.001094263750000022
327.103,0,0,0.0,0.001094263750000022
327.508,0,0,0.0,0.001094263750000022
327.704,0,0,0.0,0.001094263750000022
327.805,0,0,0.0,0.001094263750000022
327.902,0,0,0.0,0.001094263750000022
328.003,0,0,0.0,0.001094263750000022
328.005,0,0,0.0,0.001094263750000022
328.026,0,0,0.0,0.001094263750000022
328.177,0,0,0.0,0.001094263750000022
328.203,0,0,0.0,0.001094263750000022
328.504,0,0,0.0,0.001094263750000022
328.606,0,0,0.0,0.001094263750000022
328.607,0,0,0.0,0.001094263750000022
328.804,0,0,0.0,0.001094263750000022
328.905,0,0,0.0,0.001094263750000022
329.005,0,0,0.0,0.001094263750000022
329.021,0,0,0.0,0.001094263750000022
329.103,0,0,0.0,0.001094263750000022
329.203,0,0,0.0,0.001094263750000022
329.407,0,0,0.0,0.001094263750000022
329.41,0,0,0.0,0.001094263750000022
329.511,0,0,0.0,0.001094263750000022
329.708,0,0,0.0,0.001094263750000022
329.808,0,0,0.0,0.001094263750000022
329.908,0,0,0.0,0.001094263750000022
330.103,0,0,0.0,0.001094263750000022
330.205,0,0,0.0,0.001094263750000022
330.312,0,0,0.0,0.001094263750000022
330.508,0,0,0.0,0.001094263750000022
330.704,0,0,0.0,0.001094263750000022
330.707,0,0,0.0,0.001094263750000022
331.004,0,0,0.0,0.001094263750000022
331.019,0,0,0.0,0.001094263750000022
331.104,0,0,0.0,0.001094263750000022
331.105,0,0,0.0,0.001094263750000022
331.147,0,0,0.0,0.001094263750000022
331.404,0,0,0.0,0.001094263750000022
331.501,0,0,0.0,0.001094263750000022
331.504,0,0,0.0,0.001094263750000022
331.514,0,0,0.0,0.001094263750000022
331.803,0,0,0.0,0.001094263750000022
331.907,0,0,0.0,0.001094263750000022
332.007,0,0,0.0,0.001094263750000022
332.024,0,0,0.0,0.001094263750000022
332.204,0,0,0.0,0.001094263750000022
332.602,0,0,0.0,0.001094263750000022
332.605,0,0,0.0,0.001094263750000022
332.605,0,0,0.0,0.001094263750000022
332.606,0,0,0.0,0.001094263750000022
332.707,0,0,0.0,0.001094263750000022
332.81,0,0,0.0,0.001094263750000022
333.007,0,0,0.0,0.001094263750000022
333.024,0,0,0.0,0.001094263750000022
333.204,0,0,0.0,0.001094263750000022
333.601,0,0,0.0,0.001094263750000022
333.602,0,0,0.0,0.001094263750000022
333.605,0,0,0.0,0.001094263750000022
333.615,0,0,0.0,0.001094263750000022
333.701,0,0,0.0,0.001094263750000022
333.803,0,0,0.0,0.001094263750000022
334.003,0,0,0.0,0.001094263750000022
334.024,0,0,0.0,0.001094263750000022
334.104,0,0,0.0,0.001094263750000022
334.399,0,0,0.0,0.001094263750000022
334.604,0,0,0.0,0.001094263750000022
334.7,0,0,0.0,0.001094263750000022
334.703,0,0,0.0,0.001094263750000022
334.8,0,0,0.0,0.001094263750000022
334.803,0,0,0.0,0.001094263750000022
334.903,0,0,0.0,0.001094263750000022
335.02,0,0,0.0,0.001094263750000022
335.104,0,0,0.0,0.001094263750000022
335.499,0,0,0.0,0.001094263750000022
335.7,0,0,0.0,0.001094263750000022
335.802,0,0,0.0,0.001094263750000022
335.806,0,0,0.0,0.001094263750000022
335.812,0,0,0.0,0.001094263750000022
335.9,0,0,0.0,0.001094263750000022
336.007,0,0,0.0,0.001094263750000022
336.02,0,0,0.0,0.001094263750000022
336.177,0,0,0.0,0.001094263750000022
336.402,0,0,0.0,0.001094263750000022
336.601,0,0,0.0,0.001094263750000022
336.604,0,0,0.0,0.001094263750000022
336.702,0,0,0.0,0.001094263750000022
336.9,0,0,0.0,0.001094263750000022
336.9,0,0,0.0,0.001094263750000022
336.906,0,0,0.0,0.001094263750000022
337.003,0,0,0.0,0.001094263750000022
337.02,0,0,0.0,0.001094263750000022
337.507,0,0,0.0,0.001094263750000022
337.603,0,0,0.0,0.001094263750000022
337.701,0,0,0.0,0.001094263750000022
337.799,0,0,0.0,0.001094263750000022
337.899,0,0,0.0,0.001094263750000022
337.906,0,0,0.0,0.001094263750000022
338.002,0,0,0.0,0.001094263750000022
338.009,0,0,0.0,0.001094263750000022
338.023,0,0,0.0,0.001094263750000022
338.1,0,0,0.0,0.001094263750000022
338.501,0,0,0.0,0.001094263750000022
338.604,0,0,0.0,0.001094263750000022
338.802,0,0,0.0,0.001094263750000022
338.901,0,0,0.0,0.001094263750000022
339.002,0,0,0.0,0.001094263750000022
339.025,0,0,0.0,0.001094263750000022
339.099,0,0,0.0,0.001094263750000022
339.103,0,0,0.0,0.001094263750000022
339.177,0,0,0.0,0.001094263750000022
339.203,0,0,0.0,0.001094263750000022
339.407,0,0,0.0,0.001094263750000022
339.607,0,0,0.0,0.001094263750000022
339.801,0,0,0.0,0.001094263750000022
339.801,0,0,0.0,0.001094263750000022
339.999,0,0,0.0,0.001094263750000022
340.024,0,0,0.0,0.001094263750000022
340.099,0,0,0.0,0.001094263750000022
340.106,0,0,0.0,0.001094263750000022
340.404,0,0,0.0,0.001094263750000022
340.407,0,0,0.0,0.001094263750000022
340.603,0,0,0.0,0.001094263750000022
340.701,0,0,0.0,0.001094263750000022
340.901,0,0,0.0,0.001094263750000022
341.001,0,0,0.0,0.001094263750000022
341.015,0,0,0.0,0.001094263750000022
341.101,0,0,0.0,0.001094263750000022
341.199,0,0,0.0,0.001094263750000022
341.398,0,0,0.0,0.001094263750000022
341.401,0,0,0.0,0.001094263750000022
341.501,0,0,0.0,0.001094263750000022
341.701,0,0,0.0,0.001094263750000022
341.804,0,0,0.0,0.001094263750000022
342.001,0,0,0.0,0.001094263750000022
342.01,0,0,0.0,0.001094263750000022
342.101,0,0,0.0,0.001094263750000022
342.199,0,0,0.0,0.001094263750000022
342.401,0,0,0.0,0.001094263750000022
342.497,0,0,0.0,0.001094263750000022
342.498,0,0,0.0,0.001094263750000022
342.606,0,0,0.0,0.001094263750000022
342.706,0,0,0.0,0.001094263750000022
342.811,0,0,0.0,0.001094263750000022
343.016,0,0,0.0,0.001094263750000022
343.101,0,0,0.0,0.001094263750000022
343.201,0,0,0.0,0.001094263750000022
343.397,0,0,0.0,0.001094263750000022
343.5,0,0,0.0,0.001094263750000022
343.599,0,0,0.0,0.001094263750000022
343.602,0,0,0.0,0.001094263750000022
343.7,0,0,0.0,0.001094263750000022
343.9,0,0,0.0,0.001094263750000022
344.004,0,0,0.0,0.001094263750000022
344.017,0,0,0.0,0.001094263750000022
344.101,0,0,0.0,0.001094263750000022
344.399,0,0,0.0,0.001094263750000022
344.5,0,0,0.0,0.001094263750000022
344.598,0,0,0.0,0.001094263750000022
344.697,0,0,0.0,0.001094263750000022
344.7,0,0,0.0,0.001094263750000022
344.803,0,0,0.0,0.001094263750000022
344.906,0,0,0.0,0.001094263750000022
345.018,0,0,0.0,0.001094263750000022
