elapsed_sec,MotorRPM,Speed,Speed_kmh,Distance_km,data_source,inc_angle_deg
1030.7537180487998,519.0,255.80498138512377,29.238509372319648,8.010632896008326,real,0.4536
1030.9272123140977,522.0,283.5738158092406,32.4124871469962,8.012194946187225,real,0.4536
1030.9402710222382,517.0,252.28376438605287,28.83603426932585,8.012299546563742,real,0.4536
1031.03261474409,535.0,252.5533680256225,28.86684996532865,8.013040011109279,real,0.4536
1031.124958465942,538.0,286.056009522126,32.696201888379,8.013878702490613,real,0.4536
1031.1258912308094,528.0,248.51737275414197,28.405535705798425,8.013886062403321,real,0.4536
1031.3105786745132,519.0,285.1548011743689,32.593193774230365,8.015558160636738,real,0.4536
1031.4075862207008,544.0,273.14401674555245,31.220361114016647,8.016399441365282,real,0.4536
1031.5969374887409,520.0,283.37341588550834,32.3895814357136,8.01810305478643,real,0.4536
1031.7825576973116,506.0,285.43838006701094,32.62560684165935,8.019785269216069,real,0.4536
1031.8441201785463,533.0,288.5745376807515,32.984069656909895,8.020349319540875,real,0.4536
1031.8702375948276,517.0,256.2303441755407,29.287128339264303,8.02056179290824,real,0.4536
1031.872103124562,538.0,252.31232030919148,28.839298211340587,8.020576737510554,real,0.4536
1032.0567905682665,524.0,288.0794954176202,32.92748632623399,8.02226598564311,real,0.4536
1032.0586560980005,534.0,250.19103223083172,28.59683498398407,8.022280804600323,real,0.4536
1032.2759903120557,542.0,281.10385065192327,32.13017012951483,8.02422052273159,real,0.45344801937588863
1032.3403510878918,516.0,282.3040375491672,32.26735149186981,8.024797398224976,real,0.4533192978242162
1032.5278368261972,522.0,273.131927598246,31.218979324479523,8.026423263054918,real,0.4525886526952109
1032.6183150183151,527.0,274.168514534452,31.33746121128786,8.027210862176018,real,0.45212673992673946
1032.6220460777838,543.0,292.4242960034458,33.42409703319386,8.02724550309094,real,0.4521118156888647
1032.760095278128,521.0,306.7804131755554,35.06500122596598,8.028590140696306,real,0.4512394283312326
1032.8981444784722,522.0,254.6899098006429,29.111056690213484,8.029706462389987,real,0.450214844172223
1032.9876899057224,533.0,307.54440313149206,35.15232527792954,8.0305808318305,real,0.449498480754221
1032.9914209651915,522.0,247.1525590727313,28.249537502013187,8.030610109803943,real,0.4494686322784678
1033.1761084088953,530.0,282.47921632835374,32.287374426330835,8.032266518872472,real,0.4477389159110478
1033.185436057567,512.0,278.1594846976429,31.79362910094058,8.03234889659532,real,0.44764563942433155
1033.2833763686222,550.0,276.5141757001051,31.605570282522013,8.03320874642436,real,0.44679974178826687
1033.5510798855062,515.0,269.6961359183788,30.826268335470694,8.035501052103754,real,0.44499136091595026
1033.690994615585,525.0,292.35090211529854,33.41570811177862,8.036799760376212,real,0.44387204307532085
1033.7367000940772,528.0,264.0853601934416,30.18495667011037,8.037182987567288,real,0.4435063992473829
