Time_sec,Speed_kmh,Speed_ms,MotorRPM,Incline_deg,Power_Rolling_W,Power_Aero_W,Power_Accel_W,Power_Gradient_W,Power_Wheel_W,Power_Motor_W,Power_Electrical_W,CumulativeEnergy_Wh
145.737981144539,33.0855085622317,9.19041904506437,528,0.3,97.370651698648,57.0549436384031,-28765.2085078113,84.9715350893124,-28525.8113773849,0,0,23.9594055699224
145.743577733742,30.267113388412,8.40753149678111,528,0.3,89.0761147020965,43.6810277366016,-25109.2205673042,77.7332191372599,-24898.7302057282,0,0,23.9594055699224
145.834988690726,26.9585625321888,7.48848959227467,528,0.3,79.3390495322317,30.8652664665812,-22415.7262735878,69.2360656283286,-22236.2858919607,0,0,23.9594055699224
145.933861766649,33.0855085622317,9.19041904506437,528,0.3,97.370651698648,57.0549436384031,-27623.5378273282,84.9715350893124,-27384.1406969018,0,0,23.9594055699224
146.302303889189,30.5121912296137,8.4756086748927,528,0.3,89.7973787887531,44.7507202444055,-23244.8251647534,78.3626379156992,-23031.9144278046,0,0,23.9594055699224
146.39837867051,30.0220355472103,8.33945431866952,528,0.3,88.3548506154398,42.6285186716614,-20315.0880081859,77.1038003588205,-20107.00083854,0,0,23.9594055699224
146.48792409776,30.1445744678111,8.37349290772531,528,0.3,88.7154826587682,43.1526339698478,-21991.6652703507,77.4185097480402,-21782.3786439741,0,0,23.9594055699224
146.585864408815,29.5318798648068,8.20329996244634,528,0.3,86.9123224421265,40.5744943216159,-3530.49288425039,75.8449628019418,-3327.16110468471,0,0,23.9594055699224
146.65395624412,33.0855085622317,9.19041904506437,528,0.3,97.370651698648,57.0549436384031,1344.5074202009,84.9715350893124,1583.90455062726,1863.41711838501,2070.46346487224,23.998567141382
146.676342600933,30.6347301502146,8.50964726394849,528,0.3,90.1580108320815,45.2920537697531,-1391.7059057658,78.6773473049189,-1177.57849385904,0,0,23.998567141382
146.767753557917,33.0855085622317,9.19041904506437,528,0.3,97.370651698648,57.0549436384031,-2061.24472711238,84.9715350893124,-1821.84759668601,0,0,23.998567141382
146.862895574371,26.9585625321888,7.48848959227467,528,0.3,79.3390495322317,30.8652664665812,-2056.07124547636,69.2360656283286,-1876.63086384922,0,0,23.998567141382
146.940315058348,33.0855085622317,9.19041904506437,528,0.3,97.370651698648,57.0549436384031,-1758.97760743619,84.9715350893124,-1519.58047700983,0,0,23.998567141382
147.143657799396,33.0855085622317,9.19041904506437,528,0.3,97.370651698648,57.0549436384031,-10670.4525003654,84.9715350893124,-10431.0553699391,0,0,23.998567141382
147.239732580716,31.2474247532189,8.67984020922746,528,0.3,91.9611710487231,48.0642897968921,-12808.0228803936,80.2508942510172,-12587.7465252969,0,0,23.998567141382
147.336740126904,29.7769577060086,8.27137714055793,528,0.3,87.6335865287832,41.5930539123959,-5208.08593263567,76.4743815803811,-5002.38491061411,0,0,23.998567141382
147.588586641046,34.3108977682403,9.53080493562231,528,0.3,100.976972131931,63.6320745186316,-10756.712460525,88.1186289815091,-10503.9847848929,0,0,23.998567141382
147.608174703257,30.3896523090128,8.4415700858369,528,0.3,89.4367467454248,44.2137173640712,2280,78.0479285264795,76576.1870859287,90089.6318657985,2280,24.0109729141158
147.699585660242,29.409340944206,8.16926137339055,528,0.3,86.5516903987982,40.0715104840362,2280,75.5302534127221,70372.8307943164,82791.5656403722,2280,24.0688665202061
147.761148141476,33.0855085622317,9.19041904506437,528,0.3,97.370651698648,57.0549436384031,2280,84.9715350893124,79151.2251100863,93119.0883648074,2280,24.1078560916546
147.794727676695,30.6347301502146,8.50964726394849,528,0.3,90.1580108320815,45.2920537697531,2280,78.6773473049189,74094.6592843907,87170.1873934008,2280,24.1291231306265
147.796593206429,34.3108977682403,9.53080493562231,528,0.3,100.976972131931,63.6320745186316,2280,88.1186289815091,83445.0824573726,98170.6852439677,2280,24.1303046327916
147.887071398547,33.2080474828326,9.22445763412016,528,0.3,97.7312837419763,57.6912382953665,2280,85.2862444785321,78679.3814883165,92563.9782215489,2280,24.1876074877995
148.073624371985,33.0855085622317,9.19041904506437,528,0.3,97.370651698648,57.0549436384031,2280,84.9715350893124,98453.8201119942,115828.02366117,2280,24.3057577043103
148.170631918173,33.0855085622317,9.19041904506437,528,0.3,97.370651698648,57.0549436384031,2280,84.9715350893124,92239.0588194905,108516.539787636,2280,24.3671958168958
148.36091595108,31.982658276824,8.88407174356222,528,0.3,94.124963308693,51.5375192739635,2280,82.1391505863353,92275.1934176668,108559.051079608,2280,24.487709037737
148.451394143198,29.5318798648068,8.20329996244634,528,0.3,86.9123224421265,40.5744943216159,2280,75.8449628019418,88190.8435456278,103753.933583091,2280,24.5450118927449
148.456057967533,30.6347301502146,8.50964726394849,528,0.3,90.1580108320815,45.2920537697531,2280,78.6773473049189,6917.64137953402,8138.4016229812,2280,24.5479656481575
148.464452851338,29.409340944206,8.16926137339055,528,0.3,86.5516903987982,40.0715104840362,-30629.0915145568,75.5302534127221,-30426.9380602612,0,0,24.5479656481575
148.52694809744,37.5228540772532,10.4230150214592,528,0.3,110.429759549356,83.2276112749038,-40912.0926283782,96.3677044854649,-40622.0675530685,0,0,24.5479656481575
148.817037971136,37.5228540772532,10.4230150214592,528,0.3,110.429759549356,83.2276112749038,-40912.0926283782,96.3677044854649,-40622.0675530685,0,0,24.5479656481575
149.005456474309,34.3108977682403,9.53080493562231,528,0.3,100.976972131931,63.6320745186316,-37223.2579370101,88.1186289815091,-36970.530261378,0,0,24.5479656481575
149.006389239176,33.4531253240343,9.29253481223175,528,0.3,98.452547828633,58.9779848182923,-32654.6651764149,85.9156632569714,-32411.318980511,0,0,24.5479656481575
149.016649652715,33.0855085622317,9.19041904506437,528,0.3,97.370651698648,57.0549436384031,-51786.0806945254,84.9715350893124,-51546.6835640991,0,0,24.5479656481575
149.192942212614,33.0855085622317,9.19041904506437,528,0.3,97.370651698648,57.0549436384031,-43506.4341625573,84.9715350893124,-43267.0370321309,0,0,24.5479656481575
149.388822834724,32.7178918004292,9.08830327789699,528,0.3,96.288755568663,55.1741653797276,-96680.3631490594,84.0274069216534,-96444.8728211894,0,0,24.5479656481575
149.443855961889,35.5362869742489,9.87119082618025,528,0.3,104.583292565214,70.6961855609925,-103785.562030196,91.2657228737059,-103519.016829196,0,0,24.5479656481575
149.47650273224,29.409340944206,8.16926137339055,528,0.3,86.5516903987982,40.0715104840362,0,75.5302534127221,-Inf,0,0,24.5479656481575
149.655593586741,35.5362869742489,9.87119082618025,528,0.3,104.583292565214,70.6961855609925,0,91.2657228737059,-Inf,0,0,24.5479656481575
149.660257411077,30.6347301502146,8.50964726394849,528,0.3,90.1580108320815,45.2920537697531,0,78.6773473049189,-Inf,0,0,24.5479656481575
149.9382213415,37.5228540772532,10.4230150214592,528,0.3,110.429759549356,83.2276112749038,0,96.3677044854649,-Inf,0,0,24.5479656481575
149.9382213415,35.7813648154506,9.93926800429183,528,0.3,105.304556651871,72.1689758980015,0,91.8951416521452,-Inf,0,0,24.5479656481575
150.032430593086,33.698203165236,9.36061199034334,528,0.3,99.1738119152896,60.2837235675413,0,86.5450820354108,-Inf,0,0,24.5479656481575
150.130370904141,33.0855085622317,9.19041904506437,528,0.3,97.370651698648,57.0549436384031,0,84.9715350893124,-Inf,0,0,24.5479656481575
150.22364739086,33.0855085622317,9.19041904506437,528,0.3,97.370651698648,57.0549436384031,0,84.9715350893124,-Inf,0,0,24.5479656481575
150.315058347845,33.0855085622317,9.19041904506437,528,0.3,97.370651698648,57.0549436384031,0,84.9715350893124,-Inf,0,0,24.5479656481575
150.364494885806,34.9235923712446,9.70099788090128,528,0.3,102.780132348573,67.102170510255,0,89.6921759276075,-Inf,0,0,24.5479656481575
150.40646930483,29.409340944206,8.16926137339055,528,0.3,86.5516903987982,40.0715104840362,-4018.08345711534,75.5302534127221,-3815.93000281978,0,0,24.5479656481575
150.593955043136,34.9235923712446,9.70099788090128,528,0.3,102.780132348573,67.102170510255,-3698.92834075802,89.6921759276075,-3439.35386197159,0,0,24.5479656481575
150.973590344082,33.9432810064377,9.42868916845493,528,0.3,99.8950760019463,61.6085936803027,-1579.81362077588,87.1745008138501,-1331.13545027978,0,0,24.5479656481575
151.055673652395,37.2518318626609,10.3477310729614,528,0.3,109.632141171811,81.4371823437051,-2472.60657667963,95.6716543227814,-2185.86559884133,0,0,24.5479656481575
151.152681198583,33.0855085622317,9.19041904506437,528,0.3,97.370651698648,57.0549436384031,2280,84.9715350893124,4472.83603256208,5262.16003830833,2280,24.609403760743
151.25341980424,33.0855085622317,9.19041904506437,528,0.3,97.370651698648,57.0549436384031,0,84.9715350893124,-Inf,0,0,24.609403760743
151.303789107068,34.9235923712446,9.70099788090128,528,0.3,102.780132348573,67.102170510255,0,89.6921759276075,-Inf,0,0,24.609403760743
151.43251065874,33.0855085622317,9.19041904506437,528,0.3,97.370651698648,57.0549436384031,0,84.9715350893124,-Inf,0,0,24.609403760743
151.464224664225,37.5228540772532,10.4230150214592,528,0.3,110.429759549356,83.2276112749038,0,96.3677044854649,NaN,0,0,24.609403760743
151.464224664225,35.413748053648,9.83715223712445,528,0.3,104.222660521886,69.9673646732239,0,90.9510134844862,NaN,0,0,24.609403760743
151.614399807842,34.9235923712446,9.70099788090128,528,0.3,102.780132348573,67.102170510255,0,89.6921759276075,NaN,0,0,24.609403760743
151.809347665085,35.2912091330472,9.80311364806866,528,0.3,103.862028478558,69.2435701164146,0,90.6363040952665,NaN,0,0,24.609403760743
151.809347665085,37.5228540772532,10.4230150214592,528,0.3,110.429759549356,83.2276112749038,0,96.3677044854649,NaN,0,0,24.609403760743
151.897027562601,34.9235923712446,9.70099788090128,528,0.3,102.780132348573,67.102170510255,0,89.6921759276075,NaN,0,0,24.609403760743
151.897027562601,37.5228540772532,10.4230150214592,528,0.3,110.429759549356,83.2276112749038,0,96.3677044854649,NaN,0,0,24.609403760743
152.082647771173,34.1883588476394,9.49676634656651,528,0.3,100.616340088603,62.9527342937655,2280,87.8039195922895,Inf,Inf,2280,24.7269632261714
152.184319141696,33.0855085622317,9.19041904506437,528,0.3,97.370651698648,57.0549436384031,2280,84.9715350893124,Inf,Inf,2280,24.7913550941698
152.236553974259,33.698203165236,9.36061199034334,528,0.3,99.1738119152896,60.2837235675413,2280,86.5450820354108,Inf,Inf,2280,24.8244371547929
152.276662863548,33.0855085622317,9.19041904506437,528,0.3,97.370651698648,57.0549436384031,2280,84.9715350893124,Inf,Inf,2280,24.8498394513425
152.453888188314,33.698203165236,9.36061199034334,528,0.3,99.1738119152896,60.2837235675413,2280,86.5450820354108,Inf,Inf,2280,24.9620821570279
152.735583178206,34.8010534506437,9.66695929184548,528,0.3,102.419500305245,66.3983073557958,-45386.5637507828,89.3774665383878,-45128.3684765834,0,0,24.9620821570279
152.834456254128,34.9235923712446,9.70099788090128,528,0.3,102.780132348573,67.102170510255,-43065.8910705614,89.6921759276075,-42806.316591775,0,0,24.9620821570279
152.923068916512,37.5228540772532,10.4230150214592,528,0.3,110.429759549356,83.2276112749038,-49733.1791630779,96.3677044854649,-49443.1540877681,0,0,24.9620821570279
